date,type,kg,kr,avg price,max price,min price
20231107,Brosma 2 MSC,70,567.00,8.10,8.10,8.10
20231107,Brosma 3 MSC,150,750.00,5.00,5.00,5.00
20231107,Brosma 4 MSC,50,150.00,3.00,3.00,3.00
20231107,Brosma MSC,25,75.00,3.00,3.00,3.00
20231107,Longa 1 MSC,169,2197.00,13.00,13.00,13.00
20231107,Longa 2 MSC,50,650.00,13.00,13.00,13.00
20231107,Longa 3 MSC,25,200.00,8.00,8.00,8.00
20231107,Longa MSC,26,130.00,5.00,5.00,5.00
20231107,Havtaska,130,3536.00,27.20,27.20,27.20
20231107,Steinbitur,10,60.00,6.00,6.00,6.00
20231107,Lyrur,5,75.00,15.00,15.00,15.00
20231107,Skoturavar,25,207.50,8.30,8.30,8.30
20231107,Skrubba,79,457.00,5.78,8.00,5.50
20231106,Toskur 1,9887,324491.31,32.82,33.30,28.90
20231106,Toskur 2,1800,52668.60,29.26,31.10,27.90
20231106,Toskur 3,4093,97429.70,23.80,24.60,20.90
20231106,Toskur 4,8925,206642.09,23.15,23.40,16.90
20231106,Toskur 5,1342,21970.62,16.37,20.00,10.90
20231106,Hysa 1 MSC,1209,17206.00,14.23,16.00,10.00
20231106,Hysa 2 MSC,15735,202474.50,12.87,14.50,10.40
20231106,Hysa 3 MSC,15318,202847.80,13.24,13.80,11.00
20231106,Hysa 4 MSC,663,1326.00,2.00,2.00,2.00
20231106,Hysa MSC,5773,29384.00,5.09,8.00,5.00
20231106,Hvitingur,2490,15643.50,6.28,12.70,4.00
20231106,Upsi MSC,5,20.00,4.00,4.00,4.00
20231106,Brosma 1 MSC,140,1288.00,9.20,9.20,9.20
20231106,Brosma 2 MSC,540,4752.00,8.80,8.80,8.80
20231106,Brosma 3 MSC,670,3350.00,5.00,5.00,5.00
20231106,Brosma 4 MSC,70,210.00,3.00,3.00,3.00
20231106,Brosma MSC,1376,6952.50,5.05,5.10,3.00
20231106,Longa 1 MSC,1225,17468.00,14.26,14.30,14.00
20231106,Longa 2 MSC,2660,37581.00,14.13,14.30,12.90
20231106,Longa 3 MSC,370,5000.00,13.51,14.30,10.00
20231106,Longa 4 MSC,175,2360.00,13.49,14.30,8.00
20231106,Longa MSC,5343,73944.00,13.84,14.00,8.00
20231106,Blalonga,300,3870.00,12.90,12.90,12.90
20231106,Kongafiskur,677,6789.40,10.03,12.20,9.40
20231106,Havtaska,4255,117371.50,27.58,28.30,26.80
20231106,Steinbitur,10,74.00,7.40,7.40,7.40
20231106,Kalvi 4,2,120.00,60.00,60.00,60.00
20231106,Reydsproka,25,235.00,9.40,9.40,9.40
20231106,Tunga,50,955.00,19.10,19.10,19.10
20231106,Lyrur,18,270.00,15.00,15.00,15.00
20231106,Skota,30,90.00,3.00,3.00,3.00
20231106,Skøturavar,110,935.00,8.50,8.50,8.50
20231106,Skrubba,40,220.00,5.50,5.50,5.50
20231101,Toskur 1,601,19959.30,33.21,37.00,28.50
20231101,Toskur 2,1860,52360.80,28.15,35.00,26.00
20231101,Toskur 3,3920,95492.70,24.36,27.20,21.10
20231101,Toskur 4,1510,31241.10,20.69,21.10,18.20
20231101,Toskur 5,134,2438.80,18.20,18.20,18.20
20231101,Hysa 1 MSC,127,2211.60,17.48,20.00,15.00
20231101,Hysa 2 MSC,3835,61953.80,16.15,17.00,15.00
20231101,Hysa 3 MSC,6040,89976.00,14.90,15.10,14.20
20231101,Hysa 4 MSC,177,374.10,2.12,3.00,0.20
20231101,Hysa MSC,6440,32200.00,5.00,5.00,5.00
20231101,Hvitingur,1196,9652.00,8.07,10.00,6.80
20231101,Upsi MSC,3,15.00,5.00,5.00,5.00
20231101,Brosma 1 MSC,10,94.00,9.40,9.40,9.40
20231101,Brosma 2 MSC,40,376.00,9.40,9.40,9.40
20231101,Brosma 3 MSC,210,1470.00,7.00,7.00,7.00
20231101,Brosma 4 MSC,50,250.00,5.00,5.00,5.00
20231101,Brosma MSC,131,655.00,5.00,5.00,5.00
20231101,Longa 1 MSC,270,4050.00,15.00,15.50,14.50
20231101,Longa 2 MSC,2360,33765.00,14.31,14.50,14.00
20231101,Longa 3 MSC,900,11900.00,13.22,13.50,12.00
20231101,Longa 4 MSC,180,2190.00,12.17,12.50,10.00
20231101,Longa MSC,45,279.00,6.20,6.20,6.20
20231101,Havtaska,2283,55409.60,24.27,27.40,24.00
20231101,Kalvi 3,9,783.00,87.00,87.00,87.00
20231101,Reydsproka,8,124.00,15.50,15.50,15.50
20231101,Lyrur,5,75.00,15.00,15.00,15.00
20231101,Skrubba,56,415.10,7.41,7.60,5.50
20231030,Toskur 1,3482,109392.40,31.42,38.80,26.00
20231030,Toskur 2,6243,187484.91,30.03,35.00,25.00
20231030,Toskur 3,8347,200284.41,23.99,26.00,19.00
20231030,Toskur 4,8097,167280.30,20.66,24.60,15.00
20231030,Toskur 5,873,14220.40,16.29,19.10,10.00
20231030,Toskur,300,4500.00,15.00,15.00,15.00
20231030,Hysa 1 MSC,1072,13961.54,13.03,20.10,8.00
20231030,Hysa 2 MSC,21929,297403.00,13.56,18.00,7.00
20231030,Hysa 3 MSC,19805,256428.08,12.95,17.30,6.00
20231030,Hysa 4 MSC,825,999.98,1.21,4.00,-4.00
20231030,Hysa MSC,3250,21780.00,6.70,16.60,5.00
20231030,Hvitingur,1062,10120.20,9.53,13.60,7.00
20231030,Upsi MSC,1610,16060.00,9.98,14.00,9.80
20231030,Brosma 1 MSC,25,232.50,9.30,9.30,9.30
20231030,Brosma 2 MSC,75,697.50,9.30,9.30,9.30
20231030,Brosma 3 MSC,400,2600.00,6.50,6.50,6.50
20231030,Brosma 4 MSC,150,600.00,4.00,4.00,4.00
20231030,Longa MSC,1850,24015.00,12.98,13.20,12.50
20231030,Svartkalvi 1,1406,45216.00,32.16,34.40,31.20
20231030,Svartkalvi 2,1866,60176.00,32.25,34.40,31.20
20231030,Svartkalvi 3,2930,93760.00,32.00,34.40,31.20
20231030,Svartkalvi 4,6052,190452.00,31.47,34.40,31.20
20231030,Svartkalvi 5,3346,104996.00,31.38,34.40,31.20
20231030,Blalonga 1,7320,77400.00,10.57,13.00,7.00
20231030,Blalonga 2,9150,96750.00,10.57,13.00,7.00
20231030,Blalonga 3,1830,19350.00,10.57,13.00,7.00
20231030,Blalonga,10300,124570.00,12.09,13.50,8.00
20231030,Kongafiskur 2,720,6780.00,9.42,10.80,6.00
20231030,Kongafiskur 3,2160,20340.00,9.42,10.80,6.00
20231030,Kongafiskur 4,720,6780.00,9.42,10.80,6.00
20231030,Kongafiskur,510,5033.00,9.87,12.10,9.00
20231030,Havtaska,528,14092.40,26.69,29.30,25.00
20231030,Havtaska 1,86,2179.36,25.28,27.80,25.00
20231030,Havtaska 2,184,4681.20,25.44,27.80,25.00
20231030,Havtaska 3,891,22599.80,25.36,27.80,25.00
20231030,Havtaska 4,642,16415.40,25.57,27.80,25.00
20231030,Havtaska 5,37,936.24,25.44,27.80,25.00
20231030,Steinbitur,5,37.00,7.40,7.40,7.40
20231030,Liri,720,6408.00,8.90,8.90,8.90
20231030,Kalvi 1,232,8510.00,36.68,45.50,30.00
20231030,Kalvi 3,5,315.00,63.00,63.00,63.00
20231030,Kalvi 4,64,4279.00,66.86,80.00,49.50
20231030,Kalvi 5,30,990.00,33.00,33.00,33.00
20231030,Reydsproka 1,1109,26081.40,23.53,25.00,20.40
20231030,Reydsproka 2,1938,45620.00,23.55,25.00,20.40
20231030,Reydsproka 3,649,15236.60,23.48,25.00,20.40
20231030,Reydsproka,30,318.00,10.60,10.60,10.60
20231030,Tunga 1,303,11641.75,38.49,45.00,26.50
20231030,Tunga 2,3470,133686.00,38.53,45.00,26.50
20231030,Tunga 3,2278,87507.25,38.42,45.00,26.50
20231030,Tunga,5,66.00,13.20,13.20,13.20
20231030,Lyrur,467,9666.00,20.70,21.10,15.00
20231030,Skrubba,408,2326.80,5.70,9.10,5.50
20231025,Toskur 1,661,24757.06,37.43,39.90,31.40
20231025,Toskur 2,1368,47063.64,34.41,36.80,30.40
20231025,Toskur 3,5255,137502.34,26.17,27.60,23.40
20231025,Toskur 4,14017,323004.79,23.04,24.10,20.40
20231025,Toskur 5,2288,44095.36,19.27,21.40,11.40
20231025,Toskur,6180,141042.00,22.82,23.20,21.90
20231025,Hysa 1 MSC,1199,21439.46,17.89,19.20,14.00
20231025,Hysa 2 MSC,16472,251628.70,15.28,18.10,12.50
20231025,Hysa 3 MSC,22489,292183.58,12.99,15.10,11.40
20231025,Hysa 4 MSC,910,1488.60,1.64,4.00,-3.00
20231025,Hysa MSC,2715,19881.50,7.32,11.30,6.00
20231025,Hvitingur,441,4677.60,10.61,14.40,5.00
20231025,Upsi 1 MSC,1027,20844.60,20.30,21.50,19.80
20231025,Upsi 2 MSC,466,9614.40,20.63,20.90,20.40
20231025,Upsi 3 MSC,238,3307.00,13.89,14.00,13.50
20231025,Upsi 4 MSC,10,80.00,8.00,8.00,8.00
20231025,Upsi MSC,31,186.00,6.00,6.00,6.00
20231025,Brosma 1 MSC,25,226.80,9.00,9.00,9.00
20231025,Brosma 2 MSC,143,1285.20,9.00,9.00,9.00
20231025,Brosma 3 MSC,504,3528.00,7.00,7.00,7.00
20231025,Brosma 4 MSC,168,840.00,5.00,5.00,5.00
20231025,Brosma MSC,186,1023.00,5.50,5.50,5.50
20231025,Longa 1 MSC,562,7706.00,13.71,15.00,13.00
20231025,Longa 2 MSC,1390,19070.00,13.72,15.00,13.00
20231025,Longa 3 MSC,562,6572.00,11.69,13.00,10.00
20231025,Longa 4 MSC,255,2471.60,9.68,11.00,8.00
20231025,Longa 5 MSC,28,130.40,4.72,6.00,4.00
20231025,Longa MSC,355,2840.00,8.00,8.00,8.00
20231025,Longa,120,480.00,4.00,4.00,4.00
20231025,Svartkalvi 1,1026,36716.40,35.79,36.30,34.40
20231025,Svartkalvi 2,2052,73432.80,35.79,36.30,34.40
20231025,Svartkalvi 3,5130,183582.00,35.79,36.30,34.40
20231025,Svartkalvi 4,2052,73432.80,35.79,36.30,34.40
20231025,Svartkalvi (sek.),960,15360.00,16.00,16.00,16.00
20231025,Blalonga,720,12240.00,17.00,17.00,17.00
20231025,Havtaska,1094,31899.00,29.16,30.60,28.90
20231025,Havtaska 1,1560,50880.00,32.62,33.80,28.00
20231025,Havtaska 2,5460,178080.00,32.62,33.80,28.00
20231025,Havtaska 3,780,25440.00,32.62,33.80,28.00
20231025,Havtaska (sek.),840,16884.00,20.10,20.10,20.10
20231025,Steinbitur,7,63.70,9.10,9.10,9.10
20231025,Kalvi 3,5,452.50,90.50,90.50,90.50
20231025,Reydsproka,7,105.70,15.10,15.10,15.10
20231025,Hvasskvoysa,90,10755.00,119.50,119.50,119.50
20231025,Lyrur,5,75.00,15.00,15.00,15.00
20231025,Skrubba,113,621.50,5.50,5.50,5.50
20231025,Havtaskulivur,320,3200.00,10.00,10.00,10.00
20231019,Toskur 1,330,11697.84,35.41,37.10,35.10
20231019,Toskur 2,210,7411.22,35.26,36.10,33.10
20231019,Toskur 3,1069,32259.36,30.19,31.00,28.10
20231019,Toskur 4,1233,32132.24,26.05,26.10,26.00
20231019,Toskur 5,140,2971.44,21.16,21.20,21.10
20231019,Hysa 1 MSC,424,12014.81,28.33,29.10,23.40
20231019,Hysa 2 MSC,4723,131874.25,27.92,29.10,24.10
20231019,Hysa 3 MSC,5748,156177.25,27.17,28.10,24.10
20231019,Hysa 4 MSC,304,3780.89,12.44,15.60,11.10
20231019,Hysa MSC,3080,52800.00,17.14,18.90,13.00
20231019,Hvitingur,1180,9917.00,8.40,15.70,5.00
20231019,Upsi MSC,45,445.50,9.90,9.90,9.90
20231019,Brosma MSC,5,20.00,4.00,4.00,4.00
20231019,Longa MSC,145,1740.00,12.00,12.00,12.00
20231019,Blalonga,750,14625.00,19.50,19.50,19.50
20231019,Havtaska,2760,88814.00,32.18,34.00,29.10
20231019,Havtaska 1,4,130.94,34.10,34.10,34.10
20231019,Havtaska 2,15,523.78,34.10,34.10,34.10
20231019,Havtaska 3,96,3273.60,34.10,34.10,34.10
20231019,Havtaska 4,73,2487.94,34.10,34.10,34.10
20231019,Havtaska 5,4,130.94,34.10,34.10,34.10
20231019,Kalvi 4,48,4152.00,86.50,86.50,86.50
20231019,Reydsproka 1,149,5049.00,34.00,34.00,34.00
20231019,Reydsproka 2,248,8415.00,34.00,34.00,34.00
20231019,Reydsproka 3,99,3366.00,34.00,34.00,34.00
20231019,Reydsproka,10,150.00,15.00,15.00,15.00
20231019,Tunga 1,36,2421.00,67.25,67.25,67.25
20231019,Tunga 2,432,29052.00,67.25,67.25,67.25
20231019,Tunga 3,252,16947.00,67.25,67.25,67.25
20231019,Lyrur,55,1265.00,23.00,23.00,23.00
20231019,Skrubba,165,1270.50,7.70,7.70,7.70
20231018,Toskur 1,502,19944.80,39.73,42.10,34.40
20231018,Toskur 2,786,28690.30,36.50,36.90,36.30
20231018,Toskur 3,3127,104693.90,33.48,34.20,30.10
20231018,Toskur 4,9026,224531.30,24.88,27.70,21.50
20231018,Toskur 5,2059,43554.80,21.15,21.20,18.80
20231018,Toskur,5000,123600.00,24.72,25.90,21.90
20231018,Hysa 1 MSC,1001,23130.90,23.11,24.60,20.00
20231018,Hysa 2 MSC,10593,265140.30,25.03,25.70,18.30
20231018,Hysa 3 MSC,15345,390802.50,25.47,26.60,23.70
20231018,Hysa 4 MSC,1044,2845.00,2.73,4.00,2.00
20231018,Hysa MSC,109,1940.20,17.80,17.80,17.80
20231018,Hvitingur,503,7567.70,15.05,18.00,13.90
20231018,Upsi 1 MSC,906,17901.00,19.76,19.80,13.50
20231018,Upsi 2 MSC,404,8454.00,20.93,21.00,13.50
20231018,Upsi 3 MSC,50,830.00,16.60,16.60,16.60
20231018,Upsi 4 MSC,30,357.00,11.90,11.90,11.90
20231018,Upsi 5 MSC,8,48.00,6.00,6.00,6.00
20231018,Upsi MSC,52,485.00,9.33,10.00,5.00
20231018,Brosma MSC,143,703.00,4.92,7.00,3.50
20231018,Longa 1 MSC,220,4071.00,18.50,20.00,13.00
20231018,Longa 2 MSC,127,2260.00,17.80,20.00,13.00
20231018,Longa 3 MSC,41,522.00,12.73,17.00,10.00
20231018,Longa 4 MSC,26,234.00,9.00,9.00,9.00
20231018,Longa 5 MSC,5,17.50,3.50,3.50,3.50
20231018,Longa 1-2 MSC,80,1512.00,18.90,18.90,18.90
20231018,Longa MSC,70,573.00,8.19,12.00,5.10
20231018,Longa,40,260.00,6.50,6.50,6.50
20231018,Svartkalvi 1,1176,40440.80,34.39,35.60,33.80
20231018,Svartkalvi 2,2352,80881.60,34.39,35.60,33.80
20231018,Svartkalvi 3,5880,202204.00,34.39,35.60,33.80
20231018,Svartkalvi 4,2352,80881.60,34.39,35.60,33.80
20231018,Svartkalvi,20800,661400.00,31.80,33.00,29.00
20231018,Svartkalvi (sek.),1560,24960.00,16.00,16.00,16.00
20231018,Blalonga,3560,50428.00,14.17,17.00,6.00
20231018,Kongafiskur,1054,7406.40,7.03,14.10,7.00
20231018,Havtaska,97,3303.20,34.05,36.10,29.60
20231018,Havtaska 1,2000,67440.00,33.72,33.90,33.50
20231018,Havtaska 2,7000,236040.00,33.72,33.90,33.50
20231018,Havtaska 3,1000,33720.00,33.72,33.90,33.50
20231018,Havtaska (sek.),1680,31172.00,18.55,19.00,17.90
20231018,Liri,20,124.00,6.20,6.20,6.20
20231018,Kalvi 4,8,604.00,75.50,75.50,75.50
20231018,Reydsproka,7,69.30,9.90,9.90,9.90
20231018,Lyrur,16,313.60,19.60,19.60,19.60
20231018,Skrubba,92,515.00,5.60,6.40,5.50
20231018,Havtaskulivur,500,5000.00,10.00,10.00,10.00
20231016,Toskur 1,30,1200.00,40.00,40.00,40.00
20231016,Toskur 2,70,2580.00,36.86,38.00,34.00
20231016,Toskur 3,425,12492.50,29.39,29.80,27.50
20231016,Toskur 4,1140,28302.00,24.83,25.00,24.10
20231016,Toskur 5,210,4008.00,19.09,20.40,15.80
20231016,Toskur,300,6600.00,22.00,22.00,22.00
20231016,Hysa 1 MSC,55,1358.00,24.69,25.20,19.60
20231016,Hysa 2 MSC,820,21332.00,26.01,26.60,26.00
20231016,Hysa 3 MSC,925,23750.00,25.68,26.00,14.00
20231016,Hysa 4 MSC,55,110.00,2.00,2.00,2.00
20231016,Hvitingur,25,257.50,10.30,10.30,10.30
20231016,Upsi MSC,5,21.50,4.30,4.30,4.30
20231016,Longa 1-2 MSC,20,200.00,10.00,10.00,10.00
20231016,Svartkalvi 1,432,12796.80,29.62,32.00,29.00
20231016,Svartkalvi 2,432,12796.80,29.62,32.00,29.00
20231016,Svartkalvi 3,1296,38390.40,29.62,32.00,29.00
20231016,Svartkalvi 4,5400,159960.00,29.62,32.00,29.00
20231016,Svartkalvi 5,3240,95976.00,29.62,32.00,29.00
20231016,Blalonga,4500,40500.00,9.00,14.80,7.00
20231016,Kongafiskur 2,1000,10900.00,10.90,19.90,6.00
20231016,Kongafiskur 3,3000,32700.00,10.90,19.90,6.00
20231016,Kongafiskur 4,1000,10900.00,10.90,19.90,6.00
20231016,Havtaska,115,3254.50,28.30,28.30,28.30
20231016,Reydsproka,3,43.50,14.50,14.50,14.50
20231016,Skrubba,5,27.50,5.50,5.50,5.50
20231012,Toskur 1,840,28991.26,34.53,38.90,29.90
20231012,Toskur 2,3476,108183.35,31.13,38.00,27.90
20231012,Toskur 3,5334,140664.52,26.37,30.90,24.90
20231012,Toskur 4,1103,25534.70,23.16,28.10,20.90
20231012,Toskur 5,23,432.57,18.57,18.90,17.90
20231012,Hysa 1 MSC,70,1687.00,24.10,24.10,24.10
20231012,Hysa 2 MSC,1100,25080.00,22.80,22.80,22.80
20231012,Hysa 3 MSC,1355,28919.50,21.34,21.50,20.90
20231012,Hysa 4 MSC,100,250.00,2.50,2.50,2.50
20231012,Hysa MSC,2800,32284.00,11.53,15.10,8.10
20231012,Hvitingur,25,250.00,10.00,10.00,10.00
20231012,Brosma 1 MSC,63,501.00,7.95,9.00,7.00
20231012,Brosma 2 MSC,945,7515.00,7.95,9.00,7.00
20231012,Brosma 3 MSC,1050,6250.00,5.95,7.00,5.00
20231012,Brosma 4 MSC,42,166.00,3.95,5.00,3.00
20231012,Brosma MSC,5,20.00,4.00,4.00,4.00
20231012,Longa MSC,5,40.00,8.00,8.00,8.00
20231012,Svartkalvi 1,792,25524.00,32.23,34.20,28.00
20231012,Svartkalvi 2,581,18717.60,32.23,34.20,28.00
20231012,Svartkalvi 3,898,28927.20,32.23,34.20,28.00
20231012,Svartkalvi 4,370,11911.20,32.23,34.20,28.00
20231012,Blalonga,25500,431200.00,16.91,20.00,10.00
20231012,Kongafiskur,50,700.00,14.00,14.00,14.00
20231012,Havtaska,3367,92919.50,27.60,28.50,26.00
20231012,Liri,240,5280.00,22.00,22.00,22.00
20231011,Toskur 1,10745,386855.00,36.00,39.00,34.00
20231011,Toskur 2,349,12521.60,35.88,36.00,30.70
20231011,Toskur 3,299,9338.60,31.23,35.90,27.00
20231011,Toskur 4,736,16643.30,22.61,26.60,21.00
20231011,Toskur 5,122,2376.40,19.48,21.00,18.10
20231011,Toskur,4562,106384.00,23.32,25.40,12.00
20231011,Hysa 1 MSC,746,13636.80,18.28,27.20,16.70
20231011,Hysa 2 MSC,4816,104148.80,21.63,24.60,10.00
20231011,Hysa 3 MSC,3321,64374.70,19.38,20.10,15.00
20231011,Hysa 4 MSC,225,772.50,3.43,3.90,3.30
20231011,Hvitingur,361,5711.80,15.82,17.10,10.00
20231011,Upsi MSC,10,70.00,7.00,7.00,7.00
20231011,Brosma 1 MSC,50,400.00,8.00,8.00,8.00
20231011,Brosma 2 MSC,100,800.00,8.00,8.00,8.00
20231011,Brosma 3 MSC,100,500.00,5.00,5.00,5.00
20231011,Brosma 4 MSC,50,150.00,3.00,3.00,3.00
20231011,Brosma MSC,8,32.00,4.00,4.00,4.00
20231011,Longa 1 MSC,543,8242.30,15.18,16.10,15.10
20231011,Longa 2 MSC,504,7614.40,15.11,16.10,15.10
20231011,Longa 3 MSC,100,1100.00,11.00,11.00,11.00
20231011,Longa 4 MSC,64,512.00,8.00,8.00,8.00
20231011,Longa 5 MSC,4,24.00,6.00,6.00,6.00
20231011,Svartkalvi 1,1284,42793.00,33.33,35.00,32.00
20231011,Svartkalvi 2,2568,85586.00,33.33,35.00,32.00
20231011,Svartkalvi 3,6420,213965.00,33.33,35.00,32.00
20231011,Svartkalvi 4,2568,85586.00,33.33,35.00,32.00
20231011,Svartkalvi (sek.),1440,23040.00,16.00,16.00,16.00
20231011,Blalonga,1125,16762.50,14.90,14.90,14.90
20231011,Kongafiskur,10,139.00,13.90,13.90,13.90
20231011,Havtaska,37,1206.20,32.60,32.60,32.60
20231011,Havtaska 1,1900,58900.00,31.00,31.00,31.00
20231011,Havtaska 2,6650,206150.00,31.00,31.00,31.00
20231011,Havtaska 3,950,29450.00,31.00,31.00,31.00
20231011,Havtaska (sek.),1680,26880.00,16.00,16.00,16.00
20231011,Hvasskvoysa,20,2210.00,110.50,110.50,110.50
20231011,Skoturavar,7,58.10,8.30,8.30,8.30
20231011,Havtaskulivur,400,4000.00,10.00,10.00,10.00
20231009,Toskur 1,746,28056.60,37.61,41.90,29.50
20231009,Toskur 2,2823,97329.50,34.48,39.30,27.50
20231009,Toskur 3,7755,236467.06,30.49,33.00,24.50
20231009,Toskur 4,10872,259148.90,23.84,28.00,19.70
20231009,Toskur 5,2528,52945.84,20.94,21.40,12.70
20231009,Hysa 1 MSC,1493,34164.20,22.88,23.20,20.40
20231009,Hysa 2 MSC,18896,416928.59,22.06,23.90,20.40
20231009,Hysa 3 MSC,25605,554721.00,21.66,24.00,18.30
20231009,Hysa 4 MSC,1239,4638.20,3.74,5.80,3.00
20231009,Hysa MSC,10381,101253.90,9.75,17.90,5.00
20231009,Hvitingur,4447,29346.40,6.60,14.00,4.00
20231009,Upsi 2 MSC,5,50.00,10.00,10.00,10.00
20231009,Upsi 3 MSC,17,166.60,9.80,9.80,9.80
20231009,Upsi 4 MSC,16,128.00,8.00,8.00,8.00
20231009,Upsi 5 MSC,5,25.00,5.00,5.00,5.00
20231009,Upsi MSC,93,871.40,9.37,9.90,7.00
20231009,Brosma 1 MSC,60,540.00,9.00,9.00,9.00
20231009,Brosma 2 MSC,224,1792.00,8.00,8.00,8.00
20231009,Brosma 3 MSC,456,2736.00,6.00,6.00,6.00
20231009,Brosma 4 MSC,146,584.00,4.00,4.00,4.00
20231009,Brosma MSC,345,1380.00,4.00,4.00,4.00
20231009,Longa 1 MSC,480,9600.00,20.00,37.00,14.00
20231009,Longa 2 MSC,1443,35740.80,24.77,35.00,14.40
20231009,Longa 3 MSC,1885,48873.00,25.93,32.00,11.00
20231009,Longa 4 MSC,411,8082.00,19.66,28.00,8.00
20231009,Longa 5 MSC,20,100.00,5.00,5.00,5.00
20231009,Longa MSC,134,1273.00,9.50,9.50,9.50
20231009,Blalonga,480,3840.00,8.00,8.00,8.00
20231009,Kongafiskur,440,5560.00,12.64,14.00,12.00
20231009,Havtaska,3852,107377.20,27.88,30.60,26.90
20231009,Steinbitur,30,327.00,10.90,10.90,10.90
20231009,Kalvi 2,20,2090.00,104.50,104.50,104.50
20231009,Reydsproka,56,1271.70,22.71,25.00,20.00
20231009,Tunga,25,627.50,25.10,25.10,25.10
20231009,Lyrur,14,215.60,15.40,15.40,15.40
20231009,Skota,20,100.00,5.00,5.00,5.00
20231009,Skøturavar,20,176.00,8.80,8.80,8.80
20231009,Skrubba,163,896.50,5.50,5.50,5.50
20231004,Toskur 1,439,16700.00,38.08,39.30,26.00
20231004,Toskur 2,1881,67813.00,36.05,39.40,25.00
20231004,Toskur 3,3852,109048.50,28.31,35.00,19.00
20231004,Toskur 4,4868,110114.00,22.62,25.30,15.00
20231004,Toskur 5,571,9884.00,17.31,19.10,10.00
20231004,Toskur,6500,176020.00,27.08,32.00,21.00
20231004,Toskur 2.5 - 5.0 kg fryst,8669,303415.00,35.00,35.00,35.00
20231004,Toskur 1.0 - 2.5 kg fryst,2487,74610.00,30.00,30.00,30.00
20231004,Toskur 0.5 - 1.0 kg fryst,32,704.00,22.00,22.00,22.00
20231004,Hysa 1 MSC,746,15067.20,20.20,26.60,11.00
20231004,Hysa 2 MSC,9265,169234.00,18.27,25.00,10.00
20231004,Hysa 3 MSC,10180,199518.00,19.60,24.30,9.00
20231004,Hysa 4 MSC,309,1016.80,3.29,7.40,-2.00
20231004,Hysa fryst MSC,190,2280.00,12.00,12.00,12.00
20231004,Hysa 1.5 kg + fryst MSC,288,7200.00,25.00,25.00,25.00
20231004,Hysa 0.8 - 1.5 kg fryst MSC,3043,57817.00,19.00,19.00,19.00
20231004,Hysa 0.5 - 0.8 kg fryst MSC,2536,30432.00,12.00,12.00,12.00
20231004,Hysa 0 - 0.5 kg fryst MSC,345,3450.00,10.00,10.00,10.00
20231004,Hvitingur,430,5831.00,13.56,17.00,9.70
20231004,Hvitingur fryst,353,2471.00,7.00,7.00,7.00
20231004,Upsi MSC,950,9975.00,10.50,10.50,10.50
20231004,Svartkalvi 5 kg + fryst,32,1376.00,43.00,43.00,43.00
20231004,Svartkalvi 3-5 kg fryst,1012,43516.00,43.00,43.00,43.00
20231004,Svartkalvi 2-3 kg fryst,2216,93072.00,42.00,42.00,42.00
20231004,Svartkalvi 1-2 kg fryst,3420,126540.00,37.00,37.00,37.00
20231004,Svartkalvi 0-1 kg fryst,710,18460.00,26.00,26.00,26.00
20231004,Svartkalva høvd fryst,2078,49872.00,24.00,24.00,24.00
20231004,Svartkalva halar fryst,315,6930.00,22.00,22.00,22.00
20231004,Blalonga,9400,134450.00,14.30,16.80,9.80
20231004,Kongafiskur 2,5420,113278.00,20.90,23.90,7.00
20231004,Kongafiskur 3,2330,28890.00,12.40,16.80,7.00
20231004,Kongafiskur 4,730,8602.00,11.78,12.90,7.00
20231004,Kongafiskur,27110,458640.00,16.92,17.70,14.80
20231004,Havtaska,120,3252.00,27.10,30.00,25.00
20231004,Havtaska 1,2823,78802.50,27.92,28.20,25.00
20231004,Havtaska 2,9845,274965.00,27.93,28.20,25.00
20231004,Havtaska 3,1625,44745.00,27.54,28.20,25.00
20231004,Havtaska 4,149,3712.50,25.00,25.00,25.00
20231004,Havtaska 5,9,225.00,25.00,25.00,25.00
20231004,Havtaska (sek.),1300,20800.00,16.00,16.00,16.00
20231004,Liri,60,618.00,10.30,10.30,10.30
20231004,Liri fryst,220,2200.00,10.00,10.00,10.00
20231004,Liri 3 kg + fryst,175,1750.00,10.00,10.00,10.00
20231004,Liri 0-3 kg fryst,114,1140.00,10.00,10.00,10.00
20231004,Kalvi 1,155,7077.50,45.66,46.00,45.50
20231004,Reydsproka 1,207,5961.60,28.80,28.80,28.80
20231004,Reydsproka 2,345,9936.00,28.80,28.80,28.80
20231004,Reydsproka 3,138,3974.40,28.80,28.80,28.80
20231004,Tunga 1,46,1525.00,33.15,40.00,25.00
20231004,Tunga 2,552,18300.00,33.15,40.00,25.00
20231004,Tunga 3,322,10675.00,33.15,40.00,25.00
20231004,Hvasskvoysa,60,8070.00,134.50,134.50,134.50
20231004,Stinglaksur,100,2450.00,24.50,24.50,24.50
20231004,Lyrur,150,3450.00,23.00,23.00,23.00
20231004,Skota,5,25.00,5.00,5.00,5.00
20231004,Skøturavar,400,2880.00,7.20,7.20,7.20
20231004,Skrubba,10,65.00,6.50,7.50,5.50
20231002,Toskur 1,120,4188.00,34.90,34.90,34.90
20231002,Toskur 2,250,8250.00,33.00,33.00,33.00
20231002,Toskur 3,1434,38447.90,26.81,27.70,20.60
20231002,Toskur 4,3141,76496.80,24.35,24.50,23.50
20231002,Toskur 5,1022,16631.20,16.27,17.10,14.50
